AverageAbsQYDiff,MaxReturn,Epoch,AverageAbsQ,MaxEsReturn,StdReturn,PolicyRegParamNorm,AverageQLoss,AverageDiscountedReturn,AverageY,Iteration,StdEsReturn,QFunRegParamNorm,AverageEsReturn,MinEsReturn,AverageAbsY,AverageAction,AverageReturn,AverageQ,MinReturn,AveragePolicySurr
0.758090012217,9.31850444693,9,0.365071,54.8695015601,0.04653903996,11.23,0.74919,8.76006204415,0.48040966073,9,7.05844821432,11.13,9.9070100333,1.67898668029,0.593880576329,0.218841,9.18140387997,-0.243523,9.07004472335,-0.053608
0.177415410708,1.91244584333,10,0.823965,8.61305045778,0.0811045362752,13.2281,0.0712594,1.7088114456,0.805172051351,10,1.56573821189,11.3933,2.15915361844,0.0122472149906,0.845080383496,0.999596,1.70341682201,0.795785,1.49563580939,-0.672253
0.12357864363,3.89928951199,11,1.19482,6.41710902887,0.115736916112,13.4963,0.0288876,3.53009868395,1.14473330561,11,0.737778156092,11.7883,4.05680174472,1.23751043098,1.20288642826,1.0,3.58419018176,1.1393,3.26894831589,-0.974544
0.144135365208,3.89855122419,12,1.66405,6.2912818238,0.113467534219,13.4963,0.0412518,3.53067386378,1.59586680965,12,0.57573980753,12.3922,4.13937903654,2.10169953317,1.6723605747,1.0,3.58477456358,1.59025,3.29676145871,-1.35587
